order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
81056,3164,2025-01-29,144,1,268.43,268.43,Completed,2025-02-06
81057,8913,2025-10-03,176,1,376.87,376.87,Completed,2025-10-03
81058,1551,2025-09-03,246,5,348.57,1742.85,Completed,2025-09-13
81059,6732,2026-01-30,472,3,161.27,483.81,Completed,2026-02-10
81060,8875,2023-08-25,26,1,485.65,485.65,Completed,2023-09-08
81061,3767,2025-08-20,368,1,372.20,372.20,Completed,2025-08-25
81062,6074,2026-08-03,426,1,66.98,66.98,Pending,
81063,5761,2023-01-21,422,2,54.16,108.32,Completed,2023-01-25
81064,522,2023-02-27,297,2,470.99,941.98,Completed,2023-03-06
81065,3011,2026-05-22,386,2,469.70,939.40,Pending,
81066,3135,2025-05-09,152,1,185.18,185.18,Completed,2025-05-13
81067,9777,2026-07-30,380,2,195.56,391.12,Pending,
81068,6957,2025-03-13,334,3,276.62,829.86,Completed,2025-03-18
81069,1972,2025-10-26,478,2,326.76,653.52,Completed,2025-11-07
81070,8755,2024-11-01,30,2,153.24,306.48,Completed,2024-11-11
81071,4605,2026-06-30,291,6,27.21,163.26,Pending,
81072,4660,2025-03-27,203,2,347.72,695.44,Completed,2025-03-27
81073,2571,2025-02-24,474,2,379.59,759.18,Completed,2025-03-01
81074,5839,2026-06-10,177,1,156.80,156.80,Completed,2026-06-23
81075,4710,2026-02-19,96,1,23.66,23.66,Completed,2026-03-01
81076,6717,2026-08-17,165,3,410.64,1231.92,Completed,2026-08-25
81077,8473,2024-09-04,440,1,253.05,253.05,Completed,2024-09-05
81078,8292,2023-01-19,68,2,179.96,359.92,Completed,2023-01-31
81079,514,2024-05-21,254,1,107.53,107.53,Completed,2024-05-25
81080,5672,2025-06-01,465,2,433.98,867.96,Completed,2025-06-03
81081,4065,2026-06-09,116,3,429.28,1287.84,Cancelled,
81082,5734,2026-08-26,63,1,168.62,168.62,Pending,2026-09-02
81083,3420,2026-07-16,448,1,278.60,278.60,Pending,
81084,9821,2024-06-05,38,1,309.17,309.17,Pending,2024-06-10
81085,8655,2023-07-02,104,1,22.81,22.81,Completed,2023-07-13
81086,7164,2025-11-09,174,1,322.66,322.66,Completed,2025-11-13
81087,3545,2025-09-11,498,1,399.86,399.86,Completed,2025-09-21
81088,6924,2024-02-04,362,1,365.93,365.93,Completed,2024-02-15
81089,6323,2025-08-21,251,4,252.85,1011.40,Completed,2025-08-29
81090,4984,2023-04-05,29,1,267.47,267.47,Pending,2023-04-08
81091,2573,2026-08-11,222,5,109.15,545.75,Completed,2026-08-17
81092,2984,2025-07-27,136,2,52.78,105.56,Completed,2025-07-31
81093,2547,2026-06-07,416,3,112.45,337.35,Completed,2026-06-21
81094,8262,2023-10-11,244,4,301.24,1204.96,Completed,2023-10-17
81095,5176,2024-06-25,34,2,165.24,330.48,Completed,2024-07-03
81096,6339,2024-07-24,388,4,222.43,889.72,Pending,
81097,9664,2024-04-24,225,2,443.20,886.40,Pending,2024-04-28
81098,8225,2024-06-07,489,8,65.75,526.00,Completed,2024-06-14
81099,1310,2025-09-25,493,2,499.57,999.14,Completed,2025-10-06
81100,6376,2026-02-23,110,1,322.85,322.85,Completed,2026-02-26
81101,6531,2025-08-11,164,1,355.70,355.70,Pending,
81102,8708,2025-12-03,157,3,362.13,1086.39,Cancelled,
81103,3764,2026-04-17,330,2,77.82,155.64,Completed,2026-04-19
81104,3919,2024-05-18,75,5,203.22,1016.10,Completed,2024-05-22
81105,721,2025-06-24,35,3,288.48,865.44,Completed,2025-06-28
81106,8446,2025-01-18,462,1,283.23,283.23,Completed,2025-01-24
81107,8742,2024-06-14,120,3,132.20,396.60,Completed,2024-06-27
81108,4399,2025-04-02,340,10,373.31,3733.10,Completed,2025-04-13
81109,3282,2025-06-12,182,3,227.97,683.91,Pending,
81110,4055,2026-07-24,245,1,336.65,336.65,Completed,2026-07-24
81111,9559,2026-01-20,115,2,477.89,955.78,Completed,2026-01-27
81112,6600,2024-08-15,133,1,157.69,157.69,Completed,2024-08-18
81113,611,2023-09-28,145,1,81.96,81.96,Completed,2023-10-12
81114,4522,2026-02-09,248,1,67.92,67.92,Completed,2026-02-20
81115,7932,2025-11-22,368,1,372.20,372.20,Pending,2025-11-22
81116,9417,2026-02-04,161,2,223.56,447.12,Pending,
81117,5550,2026-08-07,482,2,287.56,575.12,Completed,2026-08-19
81118,2379,2026-05-27,311,8,195.82,1566.56,Completed,2026-05-31
81119,2135,2024-05-17,102,4,80.95,323.80,Completed,2024-05-25
81120,75,2026-08-11,425,3,369.54,1108.62,Completed,2026-08-19
81121,7161,2026-05-30,405,8,479.28,3834.24,Cancelled,
81122,2452,2023-03-29,87,2,347.62,695.24,Completed,2023-04-03
81123,1031,2023-06-15,186,5,159.22,796.10,Cancelled,
81124,3277,2026-08-17,49,1,91.76,91.76,Completed,2026-08-25
81125,1111,2026-07-19,36,2,429.47,858.94,Completed,2026-07-20
81126,9508,2025-04-25,84,4,310.49,1241.96,Completed,2025-04-26
81127,7214,2026-02-27,338,1,131.99,131.99,Completed,2026-03-12
81128,1656,2025-08-25,103,2,403.95,807.90,Completed,2025-09-03
81129,9176,2024-07-10,101,1,136.64,136.64,Completed,2024-07-18
81130,4860,2024-12-13,269,1,194.80,194.80,Pending,
81131,3184,2026-07-17,145,1,81.96,81.96,Pending,
81132,9314,2025-05-06,249,6,400.97,2405.82,Pending,
81133,7616,2025-11-10,359,2,110.66,221.32,Completed,2025-11-11
81134,5749,2024-11-14,88,3,193.24,579.72,Completed,2024-11-19
81135,1856,2023-02-02,363,1,396.46,396.46,Completed,2023-02-15
81136,192,2026-04-14,154,6,51.74,310.44,Pending,
81137,4867,2023-03-11,163,8,179.67,1437.36,Completed,2023-03-24
81138,9319,2026-08-14,188,1,82.45,82.45,Pending,2026-08-19
81139,4893,2023-09-04,148,2,194.75,389.50,Pending,2023-09-08
81140,2701,2026-08-19,60,1,143.66,143.66,Cancelled,
81141,6088,2024-01-28,368,1,372.20,372.20,Completed,2024-01-28
81142,6602,2026-03-03,299,1,97.00,97.00,Completed,2026-03-13
81143,7209,2025-08-19,346,1,109.49,109.49,Cancelled,
81144,763,2023-08-12,106,2,203.63,407.26,Completed,2023-08-21
81145,8971,2026-02-24,41,3,254.35,763.05,Cancelled,
81146,1757,2026-07-22,329,1,470.46,470.46,Completed,2026-07-28
81147,6107,2025-07-07,464,5,241.28,1206.40,Completed,2025-07-09
81148,1097,2025-11-27,76,2,287.72,575.44,Completed,2025-12-06
81149,6990,2026-06-13,191,1,70.88,70.88,Completed,2026-06-14
81150,8491,2023-01-19,193,6,455.35,2732.10,Completed,2023-01-29
81151,4170,2025-02-12,202,3,77.45,232.35,Completed,2025-02-14
81152,9933,2025-11-28,411,1,423.28,423.28,Completed,2025-12-04
81153,3653,2025-11-08,333,1,465.08,465.08,Cancelled,
81154,5808,2025-12-05,182,5,227.97,1139.85,Completed,2025-12-10
81155,8131,2025-10-09,103,2,403.95,807.90,Completed,2025-10-16
81156,4538,2025-10-07,277,2,236.87,473.74,Completed,2025-10-15
81157,7938,2025-07-06,335,1,46.80,46.80,Completed,2025-07-13
81158,5006,2025-09-07,301,1,49.07,49.07,Pending,2025-09-14
81159,2813,2025-02-13,389,1,480.85,480.85,Pending,
81160,5926,2023-09-30,450,1,69.96,69.96,Completed,2023-10-07
81161,8895,2026-05-31,349,2,121.19,242.38,Completed,2026-06-14
81162,6926,2025-01-01,122,2,71.87,143.74,Cancelled,
81163,9881,2025-08-15,414,5,361.87,1809.35,Completed,2025-08-22
81164,8947,2023-09-01,99,3,282.26,846.78,Completed,2023-09-05
81165,3094,2023-07-20,447,1,458.47,458.47,Cancelled,
81166,673,2024-09-11,162,2,16.04,32.08,Cancelled,
81167,2716,2026-02-28,285,2,363.47,726.94,Pending,
81168,6016,2024-04-19,439,2,97.20,194.40,Completed,2024-04-20
81169,5365,2026-01-22,419,1,408.29,408.29,Completed,2026-01-27
81170,892,2026-06-06,336,3,350.36,1051.08,Completed,2026-06-06
81171,1177,2026-04-15,26,1,485.65,485.65,Completed,2026-04-17
81172,736,2026-03-07,333,3,465.08,1395.24,Cancelled,
81173,7711,2025-06-09,378,1,298.56,298.56,Completed,2025-06-15
81174,2280,2025-01-08,422,2,54.16,108.32,Completed,2025-01-15
81175,3241,2024-08-31,481,5,422.03,2110.15,Completed,2024-09-01
81176,8854,2026-05-23,150,1,273.37,273.37,Completed,2026-06-01
81177,1026,2025-03-17,363,3,396.46,1189.38,Pending,
81178,5059,2026-08-09,168,1,240.91,240.91,Pending,
81179,8592,2024-02-08,285,4,363.47,1453.88,Completed,2024-02-08
81180,7895,2024-11-30,274,1,338.66,338.66,Completed,2024-12-01
81181,2556,2025-11-05,463,5,326.88,1634.40,Pending,2025-11-11
81182,6206,2025-08-10,430,1,56.40,56.40,Completed,2025-08-22
81183,4840,2024-11-26,328,1,410.01,410.01,Completed,2024-12-02
81184,7765,2026-08-06,62,2,22.23,44.46,Completed,2026-08-08
81185,1650,2023-10-31,230,2,287.32,574.64,Completed,2023-11-10
81186,5504,2025-06-18,357,1,180.96,180.96,Completed,2025-06-20
81187,5318,2024-12-04,386,3,469.70,1409.10,Pending,2024-12-09
81188,1833,2024-03-14,274,1,338.66,338.66,Pending,2024-03-17
81189,5070,2026-08-24,209,2,303.19,606.38,Completed,2026-08-29
81190,6841,2026-06-25,260,2,280.36,560.72,Cancelled,
81191,9002,2025-06-26,406,3,447.72,1343.16,Pending,
81192,7472,2025-07-12,149,6,405.02,2430.12,Completed,2025-07-17
81193,4579,2026-08-21,247,1,227.74,227.74,Completed,2026-09-04
81194,1159,2025-06-28,211,1,61.93,61.93,Completed,2025-07-01
81195,4047,2025-08-14,470,4,364.04,1456.16,Cancelled,
81196,6966,2023-03-11,421,1,451.43,451.43,Pending,2023-03-12
81197,8621,2026-06-11,129,1,301.23,301.23,Completed,2026-06-23
81198,264,2026-06-02,460,2,61.53,123.06,Pending,
81199,6489,2026-03-21,432,1,412.43,412.43,Completed,2026-03-26
81200,2319,2026-08-28,276,2,164.01,328.02,Completed,2026-09-11
81201,4030,2026-05-15,80,5,53.71,268.55,Completed,2026-05-18
81202,8464,2026-07-08,413,1,459.68,459.68,Completed,2026-07-15
81203,2705,2025-09-17,258,1,192.72,192.72,Completed,2025-09-27
81204,3216,2026-05-02,23,3,424.73,1274.19,Pending,
81205,2271,2025-05-26,369,3,7.96,23.88,Completed,2025-06-09
81206,8598,2024-10-01,159,1,494.03,494.03,Completed,2024-10-02
81207,8527,2026-06-10,489,2,65.75,131.50,Completed,2026-06-24
81208,8246,2024-09-17,342,3,435.88,1307.64,Completed,2024-09-29
81209,6702,2024-04-30,62,1,22.23,22.23,Completed,2024-05-08
81210,355,2024-02-23,300,2,247.75,495.50,Pending,2024-02-23
81211,3594,2024-09-29,295,3,193.14,579.42,Pending,
81212,6444,2026-01-29,79,1,153.21,153.21,Completed,2026-02-04
81213,9064,2023-05-02,180,1,278.29,278.29,Completed,2023-05-15
81214,4188,2025-07-23,335,2,46.80,93.60,Completed,2025-07-30
81215,7346,2023-06-20,54,4,76.13,304.52,Completed,2023-07-01
81216,7179,2026-07-29,482,2,287.56,575.12,Completed,2026-08-03
81217,3807,2026-01-18,419,1,408.29,408.29,Pending,2026-01-22
81218,6176,2026-01-30,95,1,270.96,270.96,Pending,
81219,8215,2025-04-09,149,1,405.02,405.02,Completed,2025-04-11
81220,6758,2026-05-24,430,2,56.40,112.80,Completed,2026-06-05
81221,4388,2026-01-25,11,1,143.29,143.29,Completed,2026-02-05
81222,8121,2026-04-08,447,1,458.47,458.47,Completed,2026-04-14
81223,703,2026-06-04,30,1,153.24,153.24,Pending,
81224,7104,2023-07-14,62,1,22.23,22.23,Completed,2023-07-20
81225,3268,2023-10-01,289,1,497.44,497.44,Completed,2023-10-12
81226,881,2026-06-29,88,5,193.24,966.20,Cancelled,
81227,596,2026-08-02,353,3,430.85,1292.55,Completed,2026-08-05
81228,7751,2025-09-17,337,4,363.99,1455.96,Completed,2025-09-18
81229,5710,2026-05-06,438,3,460.04,1380.12,Completed,2026-05-08
81230,388,2026-08-02,21,2,79.09,158.18,Completed,2026-08-10
81231,6485,2024-09-21,247,1,227.74,227.74,Completed,2024-09-27
81232,3484,2025-06-21,369,1,7.96,7.96,Completed,2025-06-23
81233,9292,2025-06-02,372,5,299.94,1499.70,Completed,2025-06-14
81234,253,2024-06-13,311,3,195.82,587.46,Completed,2024-06-18
81235,2672,2025-08-22,345,1,222.45,222.45,Completed,2025-08-23
81236,9391,2024-02-20,38,1,309.17,309.17,Completed,2024-02-27
81237,7810,2026-06-26,95,5,270.96,1354.80,Completed,2026-07-05
81238,533,2026-06-22,270,5,414.15,2070.75,Cancelled,
81239,1357,2024-02-06,267,1,468.37,468.37,Completed,2024-02-11
81240,3750,2025-08-14,445,2,70.61,141.22,Completed,2025-08-21
81241,1090,2026-02-11,50,4,413.07,1652.28,Completed,2026-02-19
81242,6718,2025-02-04,195,1,144.99,144.99,Completed,2025-02-14
81243,1761,2023-10-11,303,3,451.70,1355.10,Pending,
81244,9228,2024-09-10,210,10,441.87,4418.70,Cancelled,
81245,1830,2026-01-26,281,1,29.98,29.98,Completed,2026-01-30
81246,8031,2026-02-16,19,3,258.15,774.45,Pending,2026-02-23
81247,7581,2026-05-24,15,3,145.33,435.99,Completed,2026-06-03
81248,4620,2025-09-01,96,2,23.66,47.32,Completed,2025-09-09
81249,1140,2026-07-02,160,2,433.29,866.58,Completed,2026-07-15
81250,1683,2024-10-09,239,3,50.74,152.22,Cancelled,
81251,3372,2025-08-09,73,1,273.63,273.63,Completed,2025-08-15
81252,486,2024-02-05,138,1,359.87,359.87,Completed,2024-02-11
81253,2773,2026-02-20,288,1,185.92,185.92,Completed,2026-02-27
81254,2448,2025-07-24,112,2,405.97,811.94,Completed,2025-07-31
81255,9645,2024-10-05,485,1,109.52,109.52,Pending,2024-10-12
81256,658,2026-07-27,224,2,287.73,575.46,Cancelled,
81257,9802,2026-02-03,302,1,274.31,274.31,Completed,2026-02-15
81258,7214,2026-06-03,334,4,276.62,1106.48,Completed,2026-06-17
81259,2520,2024-04-01,147,1,332.68,332.68,Cancelled,
81260,3341,2023-08-09,17,3,286.76,860.28,Completed,2023-08-09
81261,1834,2026-02-15,279,1,305.93,305.93,Completed,2026-02-26
81262,2796,2025-11-23,435,2,219.56,439.12,Cancelled,
81263,467,2026-06-12,465,1,433.98,433.98,Completed,2026-06-15
81264,9429,2025-06-24,186,2,159.22,318.44,Completed,2025-07-04
81265,5755,2026-07-24,51,4,234.71,938.84,Completed,2026-08-06
81266,7620,2024-08-10,476,3,94.84,284.52,Completed,2024-08-10
81267,8993,2026-07-27,39,1,39.14,39.14,Cancelled,
81268,2127,2026-08-30,197,1,158.68,158.68,Pending,
81269,9520,2026-06-18,399,4,326.21,1304.84,Completed,2026-06-28
81270,4139,2026-04-07,333,4,465.08,1860.32,Pending,
81271,7136,2025-12-25,281,3,29.98,89.94,Cancelled,
81272,4131,2024-03-13,471,1,300.72,300.72,Completed,2024-03-13
81273,9438,2026-06-07,,2,461.72,923.44,Completed,2026-06-12
81274,4902,2026-03-13,164,1,355.70,355.70,Completed,2026-03-19
81275,9533,2026-06-10,95,5,270.96,1354.80,Completed,2026-06-12
81276,8080,2023-07-26,285,1,363.47,363.47,Pending,
81277,1478,2025-08-30,193,6,455.35,2732.10,Completed,2025-09-09
81278,2758,2026-07-24,362,1,365.93,365.93,Completed,2026-07-29
81279,6871,2024-09-03,15,2,145.33,290.66,Completed,2024-09-06
81280,2991,2026-07-23,50,2,413.07,826.14,Completed,2026-07-23
81281,1298,2026-03-08,403,2,304.84,609.68,Completed,2026-03-15
81282,1827,2024-03-11,372,2,299.94,599.88,Completed,2024-03-15
81283,8937,2024-03-21,49,2,91.76,183.52,Completed,2024-03-21
81284,5174,2026-07-08,89,1,104.83,104.83,Completed,2026-07-08
81285,5704,2025-01-23,201,2,494.66,989.32,Pending,
81286,8828,2026-07-05,149,1,405.02,405.02,Completed,2026-07-09
81287,3638,2026-07-21,37,1,131.55,131.55,Pending,
81288,7009,2026-06-23,473,3,420.68,1262.04,Pending,2026-06-24
81289,4415,2026-01-22,86,2,493.35,986.70,Pending,
81290,8996,2025-03-12,22,5,178.60,893.00,Pending,
81291,1150,2023-08-19,477,3,169.61,508.83,Completed,2023-08-25
81292,4485,2023-11-05,385,1,252.70,252.70,Completed,2023-11-14
81293,7620,2025-09-05,274,1,338.66,338.66,Completed,2025-09-10
81294,6230,2026-03-31,200,1,16.33,16.33,Pending,2026-04-02
81295,8472,2023-12-12,81,4,462.35,1849.40,Completed,2023-12-21
81296,3299,2023-12-06,164,10,355.70,3557.00,Completed,2023-12-14
81297,9508,2026-03-14,214,1,210.75,210.75,Cancelled,
81298,7898,2025-12-19,378,3,298.56,895.68,Pending,
81299,8066,2026-08-30,483,3,384.74,1154.22,Cancelled,
81300,2578,2025-11-10,162,1,16.04,16.04,Completed,2025-11-16
81301,6866,2025-01-09,340,1,373.31,373.31,Completed,2025-01-19
81302,2601,2025-05-31,304,2,125.24,250.48,Completed,2025-06-03
81303,2232,2026-03-25,482,1,287.56,287.56,Completed,2026-04-03
81304,2457,2023-10-27,468,3,330.59,991.77,Pending,2023-10-30
81305,1584,2025-10-09,47,5,32.03,160.15,Pending,
81306,8898,2024-09-05,446,8,456.65,3653.20,Pending,2024-09-10
81307,5364,2025-03-10,282,1,185.04,185.04,Completed,2025-03-24
81308,7936,2026-08-24,182,1,227.97,227.97,Completed,2026-09-01
81309,9278,2026-08-09,176,5,376.87,1884.35,Completed,2026-08-16
81310,7413,2024-12-20,139,1,217.22,217.22,Completed,2024-12-31
81311,9300,2025-09-25,262,1,87.69,87.69,Completed,2025-09-28
81312,7418,2026-08-15,359,3,110.66,331.98,Completed,2026-08-17
81313,710,2024-09-18,33,2,146.39,292.78,Completed,2024-09-23
81314,4307,2026-04-27,386,3,469.70,1409.10,Cancelled,
81315,522,2024-04-25,375,2,447.37,894.74,Completed,2024-04-30
81316,1805,2025-09-01,82,1,9.62,9.62,Cancelled,
81317,6654,2026-06-13,146,5,308.75,1543.75,Completed,2026-06-22
81318,247,2024-01-03,233,2,349.37,698.74,Completed,2024-01-07
81319,6760,2026-06-06,12,2,118.14,236.28,Completed,2026-06-11
81320,4681,2026-08-17,202,10,77.45,774.50,Completed,2026-08-19
81321,87,2024-04-08,379,2,359.72,719.44,Completed,2024-04-13
81322,6854,2024-02-22,455,3,287.50,862.50,Completed,2024-03-07
81323,3874,2025-09-26,375,1,447.37,447.37,Completed,2025-10-07
81324,9190,2026-02-17,342,1,435.88,435.88,Completed,2026-02-19
81325,7923,2025-12-31,172,5,364.20,1821.00,Completed,2026-01-02
81326,3157,2026-08-07,232,2,63.74,127.48,Pending,
81327,4508,2025-07-22,194,1,186.79,186.79,Completed,2025-07-26
81328,2510,2026-01-26,263,2,102.55,205.10,Completed,2026-01-26
81329,5885,2025-04-01,349,1,121.19,121.19,Completed,2025-04-03
81330,5195,2026-08-22,460,2,61.53,123.06,Completed,2026-09-03
81331,1274,2024-02-14,244,2,301.24,602.48,Completed,2024-02-14
81332,2457,2024-01-08,237,2,122.08,244.16,Completed,2024-01-16
81333,7313,2024-05-23,345,1,222.45,222.45,Completed,2024-05-25
81334,4117,2023-10-17,90,3,273.11,819.33,Pending,2023-10-24
81335,8778,2026-08-01,86,5,493.35,2466.75,Completed,2026-08-08
81336,5645,2026-01-02,228,2,355.02,710.04,Completed,2026-01-16
81337,756,2024-11-26,131,1,144.28,144.28,Completed,2024-11-29
81338,6407,2024-03-25,94,2,184.86,369.72,Pending,2024-03-26
81339,9249,2023-03-28,217,1,448.34,448.34,Completed,2023-04-08
81340,3538,2025-09-27,93,2,487.43,974.86,Completed,2025-10-01
81341,6127,2026-05-18,305,1,106.27,106.27,Completed,2026-06-01
81342,3451,2026-07-30,292,8,56.37,450.96,Completed,2026-08-07
81343,6025,2025-04-16,7,1,34.46,34.46,Completed,2025-04-20
81344,2065,2023-01-01,291,1,27.21,27.21,Completed,2023-01-05
81345,4419,2024-10-22,140,1,446.57,446.57,Completed,2024-11-02
81346,8354,2025-03-07,475,2,467.39,934.78,Pending,2025-03-13
81347,1285,2026-05-25,339,3,195.39,586.17,Completed,2026-05-26
81348,5740,2026-07-17,237,4,122.08,488.32,Pending,
81349,2353,2026-07-16,396,2,491.77,983.54,Completed,2026-07-23
81350,265,2026-01-04,240,3,236.63,709.89,Cancelled,
81351,8230,2025-06-11,268,1,147.32,147.32,Completed,2025-06-14
81352,8622,2026-08-26,261,3,426.19,1278.57,Completed,2026-09-03
81353,6400,2026-08-23,78,2,411.82,823.64,Completed,2026-09-06
81354,3375,2026-08-09,35,1,288.48,288.48,Completed,2026-08-11
81355,3354,2024-07-05,414,1,361.87,361.87,Completed,2024-07-08
81356,3956,2026-06-12,2,1,363.40,363.40,Completed,2026-06-22
81357,4775,2025-10-26,341,1,232.17,232.17,Cancelled,
81358,9793,2025-11-27,430,1,56.40,56.40,Pending,2025-12-03
81359,8523,2023-01-12,31,2,150.31,300.62,Pending,
81360,5774,2026-04-28,319,3,163.75,491.25,Completed,2026-05-01
81361,3567,2026-06-04,175,3,464.26,1392.78,Completed,2026-06-14
81362,5367,2026-08-29,75,1,203.22,203.22,Completed,2026-09-04
81363,2399,2024-08-17,423,1,213.52,213.52,Completed,2024-08-26
81364,8830,2024-01-24,352,5,184.79,923.95,Completed,2024-01-27
81365,1512,2025-01-23,34,10,165.24,1652.40,Pending,2025-01-27
81366,9249,2023-09-25,467,2,186.11,372.22,Cancelled,
81367,2444,2024-12-31,63,3,168.62,505.86,Completed,2025-01-13
81368,9405,2026-07-08,441,2,356.19,712.38,Pending,
81369,2004,2024-05-02,49,3,91.76,275.28,Cancelled,
81370,1281,2023-06-29,24,1,353.56,353.56,Completed,2023-06-30
81371,4042,2026-06-14,159,3,494.03,1482.09,Completed,2026-06-16
81372,9121,2026-06-15,107,2,286.73,573.46,Pending,2026-06-17
81373,7410,2026-05-18,223,3,324.27,972.81,Completed,2026-05-22
81374,5653,2025-02-14,478,1,326.76,326.76,Completed,2025-02-28
81375,4561,2025-07-17,112,2,405.97,811.94,Completed,2025-07-29
81376,6284,2026-05-05,81,5,462.35,2311.75,Completed,2026-05-17
81377,5585,2026-03-04,218,2,185.08,370.16,Pending,
81378,3329,2026-05-27,78,5,411.82,2059.10,Completed,2026-06-02
81379,8695,2026-02-08,399,2,326.21,652.42,Cancelled,
81380,9941,2026-03-21,119,1,466.61,466.61,Pending,
81381,497,2025-11-07,8,1,198.12,198.12,Completed,2025-11-19
81382,4985,2024-12-16,435,1,219.56,219.56,Completed,2024-12-25
81383,8687,2025-11-18,208,1,367.31,367.31,Completed,2025-11-18
81384,2843,2025-12-13,111,2,166.87,333.74,Cancelled,
81385,391,2024-07-10,263,6,102.55,615.30,Cancelled,
81386,5774,2026-05-20,342,1,435.88,435.88,Completed,2026-05-21
81387,8148,2023-05-23,291,1,27.21,27.21,Completed,2023-06-04
81388,2635,2025-12-08,95,3,270.96,812.88,Completed,2025-12-21
81389,271,2026-04-19,261,1,426.19,426.19,Completed,2026-04-30
81390,4830,2026-08-29,117,5,271.01,1355.05,Completed,2026-09-02
81391,8570,2026-08-09,252,4,445.38,1781.52,Cancelled,
81392,9088,2025-08-14,463,2,326.88,653.76,Completed,2025-08-27
81393,6530,2026-08-21,406,1,447.72,447.72,Completed,2026-09-01
81394,5052,2026-08-29,448,3,278.60,835.80,Cancelled,
81395,5710,2026-07-11,467,3,186.11,558.33,Completed,2026-07-24
81396,8737,2026-07-24,89,1,104.83,104.83,Cancelled,
81397,6398,2024-10-06,416,3,112.45,337.35,Completed,2024-10-09
81398,8987,2026-04-07,315,2,164.41,328.82,Cancelled,
81399,7803,2026-03-25,267,1,468.37,468.37,Completed,2026-03-25
81400,9117,2026-03-08,242,2,338.30,676.60,Completed,2026-03-22
81401,1951,2025-01-12,163,2,179.67,359.34,Pending,
81402,2822,2025-11-07,18,2,36.86,73.72,Completed,2025-11-17
81403,9624,2025-07-08,62,4,22.23,88.92,Pending,
81404,5885,2026-08-13,57,3,111.88,335.64,Completed,2026-08-14
81405,412,2026-05-23,400,1,478.05,478.05,Completed,2026-05-26
81406,826,2026-08-15,256,3,107.08,321.24,Completed,2026-08-15
81407,7967,2025-10-15,309,2,24.58,49.16,Cancelled,
81408,4978,2024-07-28,171,1,172.43,172.43,Completed,2024-08-11
81409,6190,2025-08-27,403,1,304.84,304.84,Completed,2025-09-10
81410,3348,2026-03-28,40,1,272.33,272.33,Cancelled,
81411,1381,2024-12-17,38,1,309.17,309.17,Completed,2024-12-31
81412,3724,2025-05-02,178,2,478.45,956.90,Completed,2025-05-10
81413,4247,2024-08-26,64,1,314.46,314.46,Completed,2024-09-05
81414,3553,2024-02-19,80,1,53.71,53.71,Completed,2024-02-20
81415,64,2026-08-24,357,1,180.96,180.96,Completed,2026-09-02
81416,1819,2026-02-25,155,5,181.08,905.40,Pending,2026-03-02
81417,9446,2025-02-20,474,3,379.59,1138.77,Completed,2025-03-05
81418,7109,2026-07-10,485,2,109.52,219.04,Pending,
81419,3266,2024-11-05,298,2,471.00,942.00,Completed,2024-11-10
81420,9421,2026-04-16,405,1,479.28,479.28,Completed,2026-04-20
81421,9012,2025-10-03,146,1,308.75,308.75,Completed,2025-10-13
81422,8008,2025-07-01,317,1,220.57,220.57,Completed,2025-07-09
81423,1184,2025-10-24,12,1,118.14,118.14,Cancelled,
81424,9047,2026-06-24,161,1,223.56,223.56,Completed,2026-07-05
81425,3057,2023-09-09,498,4,399.86,1599.44,Completed,2023-09-12
81426,2882,2026-08-28,23,2,424.73,849.46,Completed,2026-09-03
81427,6795,2025-05-28,292,1,56.37,56.37,Completed,2025-06-01
81428,8506,2025-09-06,210,2,441.87,883.74,Cancelled,
81429,816,2024-06-01,291,1,27.21,27.21,Cancelled,
81430,4618,2026-02-21,330,2,77.82,155.64,Completed,2026-02-24
81431,3900,2026-03-19,322,2,379.72,759.44,Completed,2026-03-31
81432,9699,2026-01-12,260,1,280.36,280.36,Completed,2026-01-20
81433,3820,2026-07-17,155,1,181.08,181.08,Cancelled,
81434,2663,2025-01-30,171,5,172.43,862.15,Completed,2025-02-05
81435,5774,2025-05-08,15,1,145.33,145.33,Completed,2025-05-17
81436,4504,2026-08-13,156,2,326.88,653.76,Completed,2026-08-13
81437,4320,2025-12-17,141,3,432.96,1298.88,Cancelled,
81438,2397,2026-02-12,39,1,39.14,39.14,Pending,
81439,5847,2023-07-09,379,5,359.72,1798.60,Pending,
81440,9962,2026-02-24,423,2,213.52,427.04,Completed,2026-03-08
81441,6716,2023-06-04,66,8,51.48,411.84,Completed,2023-06-18
81442,1831,2026-07-08,77,1,488.30,488.30,Completed,2026-07-20
81443,1186,2026-07-03,437,1,366.50,366.50,Completed,2026-07-03
81444,8134,2024-07-05,396,3,491.77,1475.31,Pending,
81445,7708,2025-10-01,78,4,411.82,1647.28,Completed,2025-10-09
81446,8128,2023-09-17,289,8,497.44,3979.52,Completed,2023-10-01
81447,3466,2026-04-30,464,1,241.28,241.28,Completed,2026-05-03
81448,4186,2024-03-03,289,2,497.44,994.88,Completed,2024-03-04
81449,53,2025-11-29,211,1,61.93,61.93,Completed,2025-12-12
81450,993,2026-05-26,342,1,435.88,435.88,Completed,2026-06-04
81451,5922,2023-10-23,208,1,367.31,367.31,Pending,
81452,2171,2023-08-02,291,3,27.21,81.63,Completed,2023-08-15
81453,416,2026-08-19,250,3,435.94,1307.82,Completed,2026-08-27
81454,3092,2023-04-27,338,5,131.99,659.95,Completed,2023-05-08
